DATE,VIXCLS
3/27/2000,24.53
3/24/2000,23.31
3/23/2000,22.26
3/22/2000,21.49
3/21/2000,21.7
3/20/2000,22.96
3/17/2000,22.37
3/16/2000,20.77
3/15/2000,22.34
3/14/2000,24.41
3/13/2000,22.85
3/10/2000,21.24
3/9/2000,22.21
3/8/2000,23.82
3/7/2000,24.31
3/6/2000,21.5
3/3/2000,19.21
3/2/2000,21.06
3/1/2000,21.64
2/29/2000,23.37
2/28/2000,24.68
2/25/2000,25.2
2/24/2000,24.38
2/23/2000,23.89
2/22/2000,25.86
2/21/2000,.
2/18/2000,26
2/17/2000,23.17
2/16/2000,23.51
2/15/2000,22.92
2/14/2000,24.38
2/11/2000,24.42
2/10/2000,23.07
2/9/2000,22.9
2/8/2000,21.25
2/7/2000,22.79
2/4/2000,21.54
2/3/2000,22.01
2/2/2000,23.12
2/1/2000,23.45
1/31/2000,24.95
1/28/2000,26.14
1/27/2000,23.54
1/26/2000,23.03
1/25/2000,23.02
1/24/2000,24.07
1/21/2000,20.82
1/20/2000,21.75
1/19/2000,21.72
1/18/2000,21.5
1/17/2000,.
1/14/2000,19.66
1/13/2000,21.71
1/12/2000,22.84
1/11/2000,22.5
1/10/2000,21.71
1/7/2000,21.72
1/6/2000,25.73
1/5/2000,26.41
1/4/2000,27.01
1/3/2000,24.21
12/31/1999,24.64
12/30/1999,24.76
12/29/1999,23.09
12/28/1999,22.97
12/27/1999,23.07
12/24/1999,.
12/23/1999,21.12
12/22/1999,22.43
12/21/1999,22.66
12/20/1999,23.78
12/17/1999,21.35
12/16/1999,21.91
12/15/1999,22.03
12/14/1999,23.06
12/13/1999,21.72
12/10/1999,21.48
12/9/1999,21.19
12/8/1999,21.25
12/7/1999,21.09
12/6/1999,20.58
12/3/1999,19.32
12/2/1999,21.77
12/1/1999,22.23
11/30/1999,24.18
11/29/1999,23.57
11/26/1999,22.33
11/25/1999,.
11/24/1999,20.26
11/23/1999,21
11/22/1999,19.98
11/19/1999,19.11
11/18/1999,19.76
11/17/1999,20.96
11/16/1999,20.73
11/15/1999,22.74
11/12/1999,21.65
11/11/1999,22.07
11/10/1999,22.26
11/9/1999,22.7
11/8/1999,21.87
11/5/1999,21.66
11/4/1999,23
11/3/1999,23.16
11/2/1999,23.1
11/1/1999,22.09
10/29/1999,22.2
10/28/1999,21.34
10/27/1999,24.2
10/26/1999,24.26
10/25/1999,23.6
10/22/1999,21.64
10/21/1999,24.02
10/20/1999,23.9
10/19/1999,26.56
10/18/1999,28.19
10/15/1999,28.75
10/14/1999,26.05
10/13/1999,25.96
10/12/1999,22.84
10/11/1999,20.63
10/8/1999,20.49
10/7/1999,23.58
10/6/1999,22.06
10/5/1999,24.79
10/4/1999,24.46
10/1/1999,24.93
9/30/1999,25.41
9/29/1999,26.49
9/28/1999,26.06
9/27/1999,26.4
9/24/1999,27.79
9/23/1999,27.84
9/22/1999,25.19
9/21/1999,25.65
9/20/1999,24.03
9/17/1999,23.3
9/16/1999,25.25
9/15/1999,24.56
9/14/1999,23.77
9/13/1999,22.89
9/10/1999,22.03
9/9/1999,23.01
9/8/1999,23.82
9/7/1999,23.44
9/6/1999,.
9/3/1999,20.98
9/2/1999,24.53
9/1/1999,22.93
8/31/1999,24.45
8/30/1999,24.63
8/27/1999,21.83
8/26/1999,21.21
8/25/1999,20.96
8/24/1999,22.4
8/23/1999,22.55
8/20/1999,22.95
8/19/1999,24.39
8/18/1999,23.3
8/17/1999,21.67
8/16/1999,23.07
8/13/1999,22.31
8/12/1999,25.03
8/11/1999,25.39
8/10/1999,28.45
8/9/1999,27.66
8/6/1999,26.6
8/5/1999,27.01
8/4/1999,27.4
8/3/1999,26.27
8/2/1999,25.59
7/30/1999,24.64
7/29/1999,24.52
7/28/1999,22.85
7/27/1999,23.23
7/26/1999,24.98
7/23/1999,23.32
7/22/1999,23.05
7/21/1999,21.46
7/20/1999,21.79
7/19/1999,19.07
7/16/1999,17.42
7/15/1999,18.68
7/14/1999,19.71
7/13/1999,19.95
7/12/1999,19.73
7/9/1999,17.96
7/8/1999,20.24
7/7/1999,20.35
7/6/1999,20.73
7/5/1999,.
7/2/1999,18.66
7/1/1999,19.69
6/30/1999,21.09
6/29/1999,22.51
6/28/1999,22.63
6/25/1999,21.76
6/24/1999,23.06
6/23/1999,21.32
6/22/1999,21.7
6/21/1999,21.81
6/18/1999,21.75
6/17/1999,21.95
6/16/1999,22.4
6/15/1999,25.91
6/14/1999,26.51
6/11/1999,25.9
6/10/1999,25.32
6/9/1999,23.9
6/8/1999,24.02
6/7/1999,23.78
6/4/1999,23.43
6/3/1999,26.2
6/2/1999,26.21
6/1/1999,26.62
5/31/1999,.
5/28/1999,25.39
5/27/1999,28.12
5/26/1999,27.57
5/25/1999,28.9
5/24/1999,27.62
5/21/1999,24.4
5/20/1999,24.46
5/19/1999,25.08
5/18/1999,27.26
5/17/1999,27.28
5/14/1999,26.86
5/13/1999,25.02
5/12/1999,26.13
5/11/1999,25.62
5/10/1999,26.62
5/7/1999,25.36
5/6/1999,27.44
5/5/1999,25.19
5/4/1999,25.62
5/3/1999,24.15
4/30/1999,25.07
4/29/1999,25.06
4/28/1999,24.4
4/27/1999,23.36
4/26/1999,23.53
4/23/1999,22.76
4/22/1999,22.62
4/21/1999,23.31
4/20/1999,25.02
4/19/1999,26.42
4/16/1999,23.9
4/15/1999,23.93
4/14/1999,24.94
4/13/1999,22.73
4/12/1999,21.93
4/9/1999,21.77
4/8/1999,22.59
4/7/1999,22.81
4/6/1999,22.65
4/5/1999,22.19
4/2/1999,.
4/1/1999,22.06
3/31/1999,23.26
3/30/1999,22.73
3/29/1999,23.54
3/26/1999,24.04
3/25/1999,24.33
3/24/1999,26.6
3/23/1999,27.27
3/22/1999,25
3/19/1999,24.32
3/18/1999,24.13
3/17/1999,25.57
3/16/1999,25.15
3/15/1999,25.24
3/12/1999,24.84
3/11/1999,24.37
3/10/1999,24.79
3/9/1999,25.02
3/8/1999,24.54
3/5/1999,24.08
3/4/1999,26.67
3/3/1999,29.04
3/2/1999,29.22
3/1/1999,28.37
2/26/1999,27.88
2/25/1999,28.01
2/24/1999,27.21
2/23/1999,26.49
2/22/1999,25.87
2/19/1999,29.3
2/18/1999,30.45
2/17/1999,30.65
2/16/1999,29.65
2/15/1999,.
2/12/1999,29.76
2/11/1999,27.42
2/10/1999,30.45
2/9/1999,31.36
2/8/1999,30.27
2/5/1999,29.67
2/4/1999,29.48
2/3/1999,27.88
2/2/1999,28.16
2/1/1999,27.67
1/29/1999,26.25
1/28/1999,28.11
1/27/1999,29.73
1/26/1999,29.23
1/25/1999,31.13
1/22/1999,31.95
1/21/1999,30.92
1/20/1999,28.6
1/19/1999,29.24
1/18/1999,.
1/15/1999,29.24
1/14/1999,32.98
1/13/1999,30.11
1/12/1999,28.1
1/11/1999,25.46
1/8/1999,23.28
1/7/1999,24.37
1/6/1999,23.34
1/5/1999,24.46
1/4/1999,26.17
1/1/1999,.
12/31/1998,24.42
12/30/1998,23.34
12/29/1998,22.18
12/28/1998,23.5
12/25/1998,.
12/24/1998,21.48
12/23/1998,20.21
12/22/1998,22.78
12/21/1998,23.86
12/18/1998,25.04
12/17/1998,27.96
12/16/1998,29.96
12/15/1998,29.42
12/14/1998,31.31
12/11/1998,27.72
12/10/1998,26.81
12/9/1998,25.66
12/8/1998,25.58
12/7/1998,24.9
12/4/1998,25.31
12/3/1998,28.7
12/2/1998,25.43
12/1/1998,24.97
11/30/1998,26.01
11/27/1998,22.09
11/26/1998,.
11/25/1998,22.15
11/24/1998,23.28
11/23/1998,21.84
11/20/1998,22.47
11/19/1998,25.5
11/18/1998,27.13
11/17/1998,27.95
11/16/1998,28.9
11/13/1998,29.03
11/12/1998,29.28
11/11/1998,28.47
11/10/1998,28.17
11/9/1998,28.09
11/6/1998,25.7
11/5/1998,26.01
11/4/1998,27.37
11/3/1998,27.76
11/2/1998,27.26
10/30/1998,28.05
10/29/1998,29.5
10/28/1998,32.42
10/27/1998,32.95
10/26/1998,32.38
10/23/1998,32.27
10/22/1998,31.53
10/21/1998,33.21
10/20/1998,33.11
10/19/1998,33.13
10/16/1998,34.82
10/15/1998,33.34
10/14/1998,38.96
10/13/1998,40.23
10/12/1998,40.07
10/9/1998,42.2
10/8/1998,45.74
10/7/1998,43.51
10/6/1998,41.2
10/5/1998,42.81
10/2/1998,40.47
10/1/1998,43.48
9/30/1998,40.95
9/29/1998,36.08
9/28/1998,34.87
9/25/1998,34.55
9/24/1998,34.66
9/23/1998,32.47
9/22/1998,36.62
9/21/1998,38.58
9/18/1998,38.63
9/17/1998,39.23
9/16/1998,35.94
9/15/1998,36.58
9/14/1998,38.57
9/11/1998,43.74
9/10/1998,45.29
9/9/1998,39.66
9/8/1998,37.9
9/7/1998,.
9/4/1998,43.31
9/3/1998,41.43
9/2/1998,36.76
9/1/1998,36.48
8/31/1998,44.28
8/28/1998,39.6
8/27/1998,38.55
8/26/1998,31.14
8/25/1998,30.33
8/24/1998,31.8
8/21/1998,33.14
8/20/1998,30
8/19/1998,28.69
8/18/1998,28.4
8/17/1998,31.86
8/14/1998,34.34
8/13/1998,29.92
8/12/1998,28.55
8/11/1998,31.91
8/10/1998,28.75
8/7/1998,27.02
8/6/1998,28.2
8/5/1998,29.83
8/4/1998,31.06
8/3/1998,25.98
7/31/1998,24.8
7/30/1998,22.66
7/29/1998,24.79
7/28/1998,25.25
7/27/1998,23.13
7/24/1998,23.01
7/23/1998,23.01
7/22/1998,20.32
7/21/1998,20.1
7/20/1998,17.34
7/17/1998,16.23
7/16/1998,16.97
7/15/1998,17.89
7/14/1998,17.88
7/13/1998,18.26
7/10/1998,17.92
7/9/1998,18.16
7/8/1998,17.82
7/7/1998,18.62
7/6/1998,18.63
7/3/1998,.
7/2/1998,17.67
7/1/1998,18
6/30/1998,19.71
6/29/1998,19.57
6/26/1998,19.36
6/25/1998,20.25
6/24/1998,20.02
6/23/1998,20.17
6/22/1998,21.94
6/19/1998,21.92
6/18/1998,22.4
6/17/1998,22.89
6/16/1998,24.8
6/15/1998,25.94
6/12/1998,22.78
6/11/1998,23.57
6/10/1998,21.48
6/9/1998,20.52
6/8/1998,20.58
6/5/1998,19.78
6/4/1998,21.22
6/3/1998,22.85
6/2/1998,22
6/1/1998,22.83
5/29/1998,21.32
5/28/1998,20.74
5/27/1998,22.59
5/26/1998,22.07
5/25/1998,.
5/22/1998,18.99
5/21/1998,19.38
5/20/1998,19.89
5/19/1998,20.39
5/18/1998,21.69
5/15/1998,20.44
5/14/1998,19.64
5/13/1998,20.44
5/12/1998,20.98
5/11/1998,21.05
5/8/1998,20.57
5/7/1998,23.39
5/6/1998,22.79
5/5/1998,21.46
5/4/1998,20.32
5/1/1998,19.34
4/30/1998,21.18
4/29/1998,22.78
4/28/1998,24.17
4/27/1998,26.09
4/24/1998,21.97
4/23/1998,20.6
4/22/1998,19.44
4/21/1998,19.91
4/20/1998,20.39
4/17/1998,20.76
4/16/1998,22.06
4/15/1998,20.89
4/14/1998,21.61
4/13/1998,22.77
4/10/1998,.
4/9/1998,21.51
4/8/1998,23.17
4/7/1998,23.66
4/6/1998,22.47
4/3/1998,21.82
4/2/1998,21.98
4/1/1998,23.37
3/31/1998,24.22
3/30/1998,24.66
3/27/1998,23.47
3/26/1998,22.81
3/25/1998,22.54
3/24/1998,20.51
3/23/1998,19.98
3/20/1998,18.69
3/19/1998,17.76
3/18/1998,18.29
3/17/1998,18.66
3/16/1998,18.51
3/13/1998,18.71
3/12/1998,18.25
3/11/1998,18.89
3/10/1998,19.43
3/9/1998,20.23
3/6/1998,19.14
3/5/1998,20.93
3/4/1998,19.58
3/3/1998,19.04
3/2/1998,19.19
2/27/1998,18.55
2/26/1998,18.63
2/25/1998,18.62
2/24/1998,19.35
2/23/1998,18.99
2/20/1998,19
2/19/1998,19.88
2/18/1998,19.66
2/17/1998,20.76
2/16/1998,.
2/13/1998,19.84
2/12/1998,19.73
2/11/1998,20.38
2/10/1998,20.66
2/9/1998,21.55
2/6/1998,20.51
2/5/1998,21.29
2/4/1998,20.55
2/3/1998,20.67
2/2/1998,21.36
1/30/1998,21.47
1/29/1998,21.65
1/28/1998,22.06
1/27/1998,22.27
1/26/1998,23.97
1/23/1998,23.32
1/22/1998,23.16
1/21/1998,22.53
1/20/1998,21.65
1/19/1998,.
1/16/1998,21.65
1/15/1998,23.45
1/14/1998,23.75
1/13/1998,25.17
1/12/1998,28.02
1/9/1998,28.69
1/8/1998,26.01
1/7/1998,25.07
1/6/1998,25.66
1/5/1998,24.36
1/2/1998,23.42
1/1/1998,.
12/31/1997,24.01
12/30/1997,24.38
12/29/1997,26.79
12/26/1997,29.27
12/25/1997,.
12/24/1997,30.27
12/23/1997,29.86
12/22/1997,28.56
12/19/1997,29.18
12/18/1997,27.19
12/17/1997,26.33
12/16/1997,26.11
12/15/1997,27.37
12/12/1997,27.92
12/11/1997,27.63
12/10/1997,24.55
12/9/1997,23.36
12/8/1997,23.22
12/5/1997,22.65
12/4/1997,23.84
12/3/1997,23.92
12/2/1997,25.66
12/1/1997,26.01
11/28/1997,27.43
11/27/1997,.
11/26/1997,.
11/25/1997,28.95
11/24/1997,29.8
11/21/1997,26.65
11/20/1997,27.32
11/19/1997,29.93
11/18/1997,31.55
11/17/1997,31.58
11/14/1997,33.66
11/13/1997,36.64
11/12/1997,37.84
11/11/1997,36.38
11/10/1997,36.63
11/7/1997,36.27
11/6/1997,32.57
11/5/1997,32.18
11/4/1997,32.24
11/3/1997,32.09
10/31/1997,35.09
10/30/1997,38.2
10/29/1997,33.75
10/28/1997,31.22
10/27/1997,31.12
10/24/1997,23.17
10/23/1997,22.99
10/22/1997,19.86
10/21/1997,19.53
10/20/1997,20.72
10/17/1997,21.69
10/16/1997,20.53
10/15/1997,20.05
10/14/1997,19.99
10/13/1997,20.26
10/10/1997,19.75
10/9/1997,22.31
10/8/1997,20.77
10/7/1997,20.29
10/6/1997,21.61
10/3/1997,21.54
10/2/1997,22.27
10/1/1997,22.32
9/30/1997,22.91
9/29/1997,22.23
9/26/1997,22.26
9/25/1997,22.96
9/24/1997,22.64
9/23/1997,22
9/22/1997,22.08
9/19/1997,22.74
9/18/1997,23.48
9/17/1997,24.1
9/16/1997,23.77
9/15/1997,25.74
9/12/1997,25.17
9/11/1997,25.99
9/10/1997,24.64
9/9/1997,23.89
9/8/1997,24.4
9/5/1997,24.31
9/4/1997,25.27
9/3/1997,24.95
9/2/1997,24.53
9/1/1997,.
8/29/1997,24.76
8/28/1997,24.51
8/27/1997,24.26
8/26/1997,24.73
8/25/1997,24.1
8/22/1997,24.74
8/21/1997,23.83
8/20/1997,21.09
8/19/1997,22.64
8/18/1997,24.37
8/15/1997,24.45
8/14/1997,23.11
8/13/1997,24.52
8/12/1997,23.75
8/11/1997,22.77
8/8/1997,22.46
8/7/1997,19.77
8/6/1997,20.05
8/5/1997,20.64
8/4/1997,21.94
8/1/1997,22.29
7/31/1997,21.48
7/30/1997,21.39
7/29/1997,22.02
7/28/1997,21.84
7/25/1997,20.82
7/24/1997,20.96
7/23/1997,21.3
7/22/1997,21.77
7/21/1997,23.51
7/18/1997,22.28
7/17/1997,20.54
7/16/1997,19.36
7/15/1997,19
7/14/1997,19.58
7/11/1997,19.06
7/10/1997,19.92
7/9/1997,20.4
7/8/1997,18.76
7/7/1997,19.13
7/4/1997,.
7/3/1997,17.82
7/2/1997,19.7
7/1/1997,21
6/30/1997,21.53
6/27/1997,21.22
6/26/1997,21.82
6/25/1997,21.5
6/24/1997,20.74
6/23/1997,21.19
6/20/1997,20.2
6/19/1997,20.1
6/18/1997,20.45
6/17/1997,20.17
6/16/1997,19.77
6/13/1997,19.27
6/12/1997,18.51
6/11/1997,18.85
6/10/1997,19.04
6/9/1997,19.46
6/6/1997,18.94
6/5/1997,20.36
6/4/1997,20.1
6/3/1997,20.01
6/2/1997,20.85
5/30/1997,19.19
5/29/1997,19.02
5/28/1997,19.28
5/27/1997,19.36
5/26/1997,.
5/23/1997,18.08
5/22/1997,18.77
5/21/1997,19.28
5/20/1997,19.26
5/19/1997,21.48
5/16/1997,21.57
5/15/1997,19.91
5/14/1997,21.09
5/13/1997,20.81
5/12/1997,20.25
5/9/1997,20.11
5/8/1997,21.26
5/7/1997,21.34
5/6/1997,20.85
5/5/1997,20.13
5/2/1997,17.51
5/1/1997,19.87
4/30/1997,20.06
4/29/1997,19.81
4/28/1997,21.34
4/25/1997,21.15
4/24/1997,20.83
4/23/1997,20.48
4/22/1997,19.52
4/21/1997,20.1
4/18/1997,18.75
4/17/1997,18.71
4/16/1997,17.64
4/15/1997,18.25
4/14/1997,19.09
4/11/1997,19.76
4/10/1997,19.01
4/9/1997,18.56
4/8/1997,18.44
4/7/1997,18.51
4/4/1997,19.23
4/3/1997,21.19
4/2/1997,21.3
4/1/1997,20.84
3/31/1997,22.14
3/28/1997,.
3/27/1997,20.5
3/26/1997,18.32
3/25/1997,19.26
3/24/1997,20.06
3/21/1997,19.69
3/20/1997,21.22
3/19/1997,21.74
3/18/1997,21.26
3/17/1997,20.95
3/14/1997,19.81
3/13/1997,19.79
3/12/1997,19.61
3/11/1997,19.25
3/10/1997,19
3/7/1997,19.32
3/6/1997,20.48
3/5/1997,19.49
3/4/1997,20.62
3/3/1997,20.89
2/28/1997,21.1
2/27/1997,21.08
2/26/1997,20.74
2/25/1997,19.98
2/24/1997,19.84
2/21/1997,20.55
2/20/1997,21.41
2/19/1997,20.61
2/18/1997,19.7
2/17/1997,.
2/14/1997,19.18
2/13/1997,19.23
2/12/1997,19.48
2/11/1997,19.97
2/10/1997,20.65
2/7/1997,18.9
2/6/1997,20.16
2/5/1997,21.06
2/4/1997,19.43
2/3/1997,19.58
1/31/1997,.
1/30/1997,19.47
1/29/1997,20.23
1/28/1997,20.74
1/27/1997,20.16
1/24/1997,19.33
1/23/1997,18.47
1/22/1997,17.09
1/21/1997,17.81
1/20/1997,18.6
1/17/1997,18.63
1/16/1997,19.61
1/15/1997,19.4
1/14/1997,19.27
1/13/1997,19.84
1/10/1997,19.63
1/9/1997,20.91
1/8/1997,20.24
1/7/1997,19.35
1/6/1997,19.89
1/3/1997,19.13
1/2/1997,21.14
1/1/1997,.
12/31/1996,20.92
12/30/1996,19.51
12/27/1996,19.13
12/26/1996,18.59
12/25/1996,.
12/24/1996,18.68
12/23/1996,19.5
12/20/1996,18.85
12/19/1996,18.77
12/18/1996,19.42
12/17/1996,20.77
12/16/1996,21.99
12/13/1996,21.09
12/12/1996,20.45
12/11/1996,19.68
12/10/1996,17.88
12/9/1996,17.75
12/6/1996,18.82
12/5/1996,18.14
12/4/1996,17.93
12/3/1996,18.68
12/2/1996,17.93
11/29/1996,17.14
11/28/1996,.
11/27/1996,16.96
11/26/1996,16.97
11/25/1996,15.91
11/22/1996,14.92
11/21/1996,15.77
11/20/1996,15.94
11/19/1996,15.23
11/18/1996,15.12
11/15/1996,14.36
11/14/1996,13.79
11/13/1996,14.89
11/12/1996,15.36
11/11/1996,14.04
11/8/1996,15.78
11/7/1996,17.21
11/6/1996,16.97
11/5/1996,17.65
11/4/1996,18.04
11/1/1996,17.89
10/31/1996,18.11
10/30/1996,18.48
10/29/1996,18.28
10/28/1996,18.34
10/25/1996,17.29
10/24/1996,16.89
10/23/1996,16.45
10/22/1996,16.4
10/21/1996,15.98
10/18/1996,15.08
10/17/1996,15.41
10/16/1996,15.6
10/15/1996,15.83
10/14/1996,15.13
10/11/1996,15.07
10/10/1996,16.26
10/9/1996,16.09
10/8/1996,15.58
10/7/1996,15.11
10/4/1996,14.8
10/3/1996,16.77
10/2/1996,16.78
10/1/1996,17.05
9/30/1996,16.95
9/27/1996,16.1
9/26/1996,16.11
9/25/1996,16.22
9/24/1996,16.45
9/23/1996,16.46
9/20/1996,15.65
9/19/1996,16.03
9/18/1996,15.86
9/17/1996,15.74
9/16/1996,15.43
9/13/1996,15.2
9/12/1996,15.97
9/11/1996,16.06
9/10/1996,16.25
9/9/1996,16.36
9/6/1996,17.1
9/5/1996,20.51
9/4/1996,18.64
9/3/1996,18.47
9/2/1996,.
8/30/1996,17.01
8/29/1996,16.22
8/28/1996,15.1
8/27/1996,15.11
8/26/1996,15.38
8/23/1996,14.18
8/22/1996,13.71
8/21/1996,14.52
8/20/1996,14.73
8/19/1996,15.27
8/16/1996,14.81
8/15/1996,15.46
8/14/1996,15.96
8/13/1996,16.41
8/12/1996,15.57
8/9/1996,15.77
8/8/1996,16.04
8/7/1996,16.24
8/6/1996,16.93
8/5/1996,17.36
8/2/1996,16.19
8/1/1996,18.76
7/31/1996,19.46
7/30/1996,20.53
7/29/1996,20.09
7/26/1996,17.45
7/25/1996,19.39
7/24/1996,21.44
7/23/1996,21.55
7/22/1996,20.41
7/19/1996,17.26
7/18/1996,17.93
7/17/1996,19.22
7/16/1996,20.1
7/15/1996,20.11
7/12/1996,17.09
7/11/1996,17.81
7/10/1996,15.51
7/9/1996,15.49
7/8/1996,16.42
7/5/1996,16.09
7/4/1996,.
7/3/1996,14.21
7/2/1996,14.19
7/1/1996,13.78
6/28/1996,13.68
6/27/1996,14.19
6/26/1996,15.23
6/25/1996,15.43
6/24/1996,15.91
6/21/1996,15.8
6/20/1996,16.97
6/19/1996,17.54
6/18/1996,17.45
6/17/1996,17.46
6/14/1996,18.64
6/13/1996,17.12
6/12/1996,17
6/11/1996,16.68
6/10/1996,16.78
6/7/1996,16.1
6/6/1996,16.84
6/5/1996,16.04
6/4/1996,16.18
6/3/1996,16.86
5/31/1996,16.07
5/30/1996,16.02
5/29/1996,17.15
5/28/1996,16.92
5/27/1996,.
5/24/1996,15.54
5/23/1996,16.17
5/22/1996,15.5
5/21/1996,16
5/20/1996,15.8
5/17/1996,15.13
5/16/1996,15.71
5/15/1996,15.59
5/14/1996,14.9
5/13/1996,15.16
5/10/1996,15.61
5/9/1996,16.99
5/8/1996,15.78
5/7/1996,16.87
5/6/1996,16.92
5/3/1996,16.7
5/2/1996,18.62
5/1/1996,16.07
4/30/1996,15.83
4/29/1996,15.45
4/26/1996,14.75
4/25/1996,14.72
4/24/1996,14.91
4/23/1996,15.01
4/22/1996,15.38
4/19/1996,15.12
4/18/1996,16.41
4/17/1996,17.07
4/16/1996,16.45
4/15/1996,16.83
4/12/1996,17.38
4/11/1996,19.65
4/10/1996,20.22
4/9/1996,17.32
4/8/1996,18.72
4/5/1996,.
4/4/1996,16.18
4/3/1996,16.33
4/2/1996,16.45
4/1/1996,17.9
3/29/1996,18.88
3/28/1996,18.16
3/27/1996,17.89
3/26/1996,17.8
3/25/1996,17.84
3/22/1996,17.05
3/21/1996,17.74
3/20/1996,18.66
3/19/1996,18.35
3/18/1996,17.31
3/15/1996,16.54
3/14/1996,16.93
3/13/1996,18.13
3/12/1996,19.09
3/11/1996,19.4
3/8/1996,20.7
3/7/1996,16.49
3/6/1996,16.56
3/5/1996,16.1
3/4/1996,16.67
3/1/1996,16.72
2/29/1996,17.04
2/28/1996,16.72
2/27/1996,16.63
2/26/1996,16.38
2/23/1996,14.78
2/22/1996,14.56
2/21/1996,14.47
2/20/1996,16.8
2/19/1996,.
2/16/1996,15.37
2/15/1996,16.13
2/14/1996,15.59
2/13/1996,14.94
2/12/1996,14.69
2/9/1996,14.63
2/8/1996,13.89
2/7/1996,14.11
2/6/1996,14.59
2/5/1996,13.46
2/2/1996,13.23
2/1/1996,12.65
1/31/1996,12.53
1/30/1996,12.42
1/29/1996,12.19
1/26/1996,12
1/25/1996,12.94
1/24/1996,12.54
1/23/1996,13.56
1/22/1996,13.34
1/19/1996,12.7
1/18/1996,13.58
1/17/1996,14.25
1/16/1996,14.09
1/15/1996,14.99
1/12/1996,14.23
1/11/1996,14.69
1/10/1996,16.4
1/9/1996,15.21
1/8/1996,13.11
1/5/1996,13.58
1/4/1996,13.78
1/3/1996,12.1
1/2/1996,12.19
1/1/1996,.
12/29/1995,12.52
12/28/1995,12.25
12/27/1995,11.98
12/26/1995,11.49
12/25/1995,.
12/22/1995,11.51
12/21/1995,10.77
12/20/1995,12.2
12/19/1995,13.16
12/18/1995,14.55
12/15/1995,11.44
12/14/1995,11.07
12/13/1995,10.36
12/12/1995,10.63
12/11/1995,11.06
12/8/1995,11.12
12/7/1995,12.74
12/6/1995,12.7
12/5/1995,11.65
12/4/1995,10.66
12/1/1995,11.11
11/30/1995,11.58
11/29/1995,11.65
11/28/1995,11.57
11/27/1995,12.43
11/24/1995,11.87
11/23/1995,.
11/22/1995,11.81
11/21/1995,11.74
11/20/1995,12.37
11/17/1995,12.49
11/16/1995,12.57
11/15/1995,12.95
11/14/1995,13.38
11/13/1995,13.2
11/10/1995,12.97
11/9/1995,12.46
11/8/1995,12.16
11/7/1995,13.05
11/6/1995,12.74
11/3/1995,12.26
11/2/1995,13.19
11/1/1995,13.41
10/31/1995,13.83
10/30/1995,14.26
10/27/1995,14.63
10/26/1995,15.59
10/25/1995,14.49
10/24/1995,13.85
10/23/1995,14.17
10/20/1995,13.46
10/19/1995,13.55
10/18/1995,14.05
10/17/1995,14.03
10/16/1995,14.62
10/13/1995,13.67
10/12/1995,14.24
10/11/1995,14.57
10/10/1995,14.97
10/9/1995,14.85
10/6/1995,13.98
10/5/1995,15.74
10/4/1995,14.86
10/3/1995,14.5
10/2/1995,13.95
9/29/1995,12.74
9/28/1995,12.46
9/27/1995,12.9
9/26/1995,12.9
9/25/1995,13.22
9/22/1995,12.46
9/21/1995,12.5
9/20/1995,12.35
9/19/1995,12.67
9/18/1995,12.34
9/15/1995,11.58
9/14/1995,11.1
9/13/1995,11.35
9/12/1995,11.46
9/11/1995,11.51
9/8/1995,11.16
9/7/1995,11.85
9/6/1995,11.65
9/5/1995,11.65
9/4/1995,.
9/1/1995,11.29
8/31/1995,11.52
8/30/1995,12.03
8/29/1995,12.65
8/28/1995,12.48
8/25/1995,12.33
8/24/1995,12.94
8/23/1995,13.17
8/22/1995,12.6
8/21/1995,13.42
8/18/1995,12.03
8/17/1995,12.13
8/16/1995,12.45
8/15/1995,12.35
8/14/1995,13.24
8/11/1995,12.9
8/10/1995,13
8/9/1995,12.75
8/8/1995,13.06
8/7/1995,13.1
8/4/1995,13.21
8/3/1995,13.78
8/2/1995,13.66
8/1/1995,13.56
7/31/1995,13.49
7/28/1995,13.18
7/27/1995,13.18
7/26/1995,13.18
7/25/1995,12.77
7/24/1995,12.55
7/21/1995,12.37
7/20/1995,12.78
7/19/1995,13.49
7/18/1995,12.68
7/17/1995,12.26
7/14/1995,12.08
7/13/1995,12.56
7/12/1995,12.31
7/11/1995,12.25
7/10/1995,12.19
7/7/1995,11.77
7/6/1995,11.52
7/5/1995,12.1
7/4/1995,.
7/3/1995,11.57
6/30/1995,11.38
6/29/1995,11.59
6/28/1995,11.74
6/27/1995,12.37
6/26/1995,11.8
6/23/1995,11.12
6/22/1995,11.44
6/21/1995,11.32
6/20/1995,11.16
6/19/1995,11.21
6/16/1995,10.75
6/15/1995,11.23
6/14/1995,11.29
6/13/1995,11.29
6/12/1995,11.91
6/9/1995,12.76
6/8/1995,12.89
6/7/1995,12.84
6/6/1995,13
6/5/1995,13.45
6/2/1995,12.98
6/1/1995,12.21
5/31/1995,12.85
5/30/1995,12.52
5/29/1995,.
5/26/1995,12.2
5/25/1995,11.63
5/24/1995,11.26
5/23/1995,11.55
5/22/1995,11.68
5/19/1995,12.81
5/18/1995,13.13
5/17/1995,12.36
5/16/1995,12.2
5/15/1995,12.38
5/12/1995,11.84
5/11/1995,12.98
5/10/1995,13.08
5/9/1995,12.75
5/8/1995,12.22
5/5/1995,12.06
5/4/1995,12.64
5/3/1995,11.69
5/2/1995,11.88
5/1/1995,12.14
4/28/1995,11.75
